@relation output

@attribute NOAD numeric
@attribute CNOAD numeric
@attribute NOND numeric
@attribute NOF numeric
@attribute CWMC numeric
@attribute DODN numeric
@attribute CNOSIM numeric
@attribute NOSIM numeric
@attribute WMC numeric
@attribute CNOF numeric
@attribute CNOND numeric
@attribute RFC numeric
@attribute fixingRevisions numeric

@data
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 6.0, 6.0, 1.0, 1.0, 0.0, 8.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 3.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 3.0, 6.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 3.0, 1.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 3.0, 1.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 3.0, 1.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 3.0, 1.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 3.0, 1.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 3.0, 1.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 3.0, 1.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 3.0, 1.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 3.0, 1.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 3.0, 1.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 5.0, 2.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 5.0, 2.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 6.0, 6.0, 1.0, 1.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 6.0, 6.0, 1.0, 1.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 4.0, 4.0, 3.0, 3.0, 0.0, 4.0, 1.0
0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 6.0, 6.0, 1.0, 1.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 6.0, 6.0, 1.0, 1.0, 0.0, 3.0, 0.0
0.0, 0.0, 1.0, 0.0, 3.0, 1.0, 6.0, 2.0, 1.0, 3.0, 1.0, 1.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 0.0
0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 2.0, 0.0
1.0, 3.0, 0.0, 58.0, 70.0, 2.0, 1097.0, 1000.0, 67.0, 70.0, 0.0, 270.0, 3.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 6.0, 1.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 4.0, 1.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 4.0, 1.0, 0.0, 5.0, 5.0, 1.0, 1.0, 0.0, 1.0, 1.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 8.0, 8.0, 1.0, 1.0, 0.0, 1.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 3.0
0.0, 0.0, 0.0, 3.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 2.0, 1.0
0.0, 0.0, 0.0, 3.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 2.0, 1.0
0.0, 0.0, 0.0, 3.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 2.0, 1.0
0.0, 0.0, 0.0, 3.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 2.0, 1.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 9.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 9.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 9.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 9.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 9.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 9.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 9.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 9.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 9.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 9.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 9.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 9.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 4.0, 9.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 7.0, 7.0, 1.0, 1.0, 0.0, 5.0, 0.0
0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 8.0, 1.0, 0.0
0.0, 0.0, 0.0, 3.0, 3.0, 0.0, 2.0, 2.0, 3.0, 3.0, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 3.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 3.0, 2.0
0.0, 0.0, 0.0, 3.0, 2.0, 0.0, 4.0, 4.0, 2.0, 2.0, 0.0, 3.0, 0.0
0.0, 0.0, 0.0, 26.0, 28.0, 0.0, 362.0, 362.0, 28.0, 28.0, 0.0, 33.0, 0.0
0.0, 0.0, 0.0, 26.0, 28.0, 0.0, 362.0, 362.0, 28.0, 28.0, 0.0, 33.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 6.0, 6.0, 2.0, 2.0, 0.0, 2.0, 2.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 2.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 2.0, 0.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 1.0
0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 5.0, 5.0, 2.0, 2.0, 0.0, 4.0, 1.0
